P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,x
8.719344153468045e-31,4.032904980158958e-45,0.01787496899515973,3.061384306264689e-35,0.0635576352617756,0.001191474421951609,2.920728084444708e-66,3.7306129667081195e-28,1.0775064994110688e-32,0.00017911353576816763,-1.016
2.1751988508521567e-30,1.236092505820032e-44,0.018312227990076334,8.187130103431651e-35,0.06957407290362007,0.0014209368770076668,1.1502104244895204e-65,8.87484230988464e-28,2.770896847817396e-32,0.0002317100968502178,-1.014
5.391810572292027e-30,3.764475477827635e-44,0.018640501468814377,2.175534864753827e-34,0.07575272899545903,0.0016842016750119172,4.500740643665533e-65,2.0977963116973898e-27,7.080185129196037e-32,0.0002978393158978636,-1.012
1.327977760693211e-29,1.13914363224761e-43,0.018853609681192873,5.744085803306082e-34,0.0820456163359145,0.0019840585498294614,1.749891778176481e-64,4.927065034362851e-27,1.7975988124963059e-31,0.00038039921141319724,-1.01
3.249881259542255e-29,3.4250981129779045e-43,0.018947501378481803,1.5069411939315216e-33,0.08840089818508289,0.0023231058528801088,6.760190108657325e-64,1.1498353683495653e-26,4.534871111852511e-31,0.0004827449124467682,-1.008
7.902503561987856e-29,1.0232648629590596e-42,0.018920381899005825,3.9281874755227984e-33,0.09476394525352788,0.002703659571908044,2.5949389400849194e-63,2.666278516769655e-26,1.1367403005706703e-30,0.000608718244230332,-1.006
1.909336269061271e-28,3.037551303694237e-42,0.018772770219194216,1.0174395688137373e-32,0.10107851476313787,0.0031276583734196027,9.897280810127678e-63,6.143246479041591e-26,2.831273471226647e-30,0.0007626678629927372,-1.004
4.583747221576123e-28,8.959415905344662e-42,0.018507482436423257,2.618457660250318e-32,0.10728801017749937,0.0035965678845845247,3.7508107928402596e-62,1.4064135562789655e-25,7.006913559122999e-30,0.0009494565396511116,-1.002
1.0934008632228309e-27,2.6257676196521e-41,0.01812954241807055,6.695808178085402e-32,0.11333677509142605,0.00411128790384274,1.4123909850053252e-61,3.199270256256433e-25,1.723043357980412e-29,0.0011744519383512185,-1.0
2.591544558676687e-27,7.646336291109218e-41,0.01764602357738413,1.7013002521929862e-31,0.11917137200901902,0.0046720665577780485,5.28451618167212e-61,7.231222149804137e-25,4.2100794395564136e-29,0.0014434971247726024,-0.998
6.103212112244942e-27,2.2124375268066143e-40,0.017065828737720442,4.2951609706103705e-31,0.12474179658412937,0.005278425563122619,1.9646086080542752e-60,1.6240353750583575e-24,1.0221370961798247e-28,0.0017628571142838756,-0.996
1.428166239091437e-26,6.3607621057852235e-40,0.016399417654708398,1.07745325663685e-30,0.13000258043280846,0.005929100672922738,7.257171200418055e-60,3.624118527416101e-24,2.465772055654328e-28,0.0021391380727396134,-0.994
3.3206230360136284e-26,1.8170538799654704e-39,0.01565849384028394,2.6855790912285258e-30,0.13491374075632032,0.006622001062509974,2.6636625796286975e-59,8.035863564321454e-24,5.9104665632623175e-28,0.0025791763482285015,-0.992
7.671510886400402e-26,5.157591873242648e-39,0.014855663768939008,6.65116881939992e-30,0.13944154245428766,0.007354190836756456,9.71430122313141e-59,1.770459933479433e-23,1.4077184927019508e-27,0.0030898953654744945,-0.99
1.7610137634404218e-25,1.4546102908833872e-38,0.01400408228317049,1.636735532182516e-29,0.14355904771213643,0.008121895025755485,3.520176487632387e-58,3.875816235613081e-23,3.331464846645176e-27,0.0036781295664052665,-0.988
4.016660358944577e-25,4.07630671083979e-38,0.01311709803582341,4.002022864209521e-29,0.1472464386306224,0.008920531411419658,1.2674703974630798e-57,8.430705627755738e-23,7.833938949153925e-27,0.004350416022605718,-0.986
9.103072160291462e-25,1.1350305928586398e-37,0.012207912140673858,9.723019027068546e-29,0.15049110965005744,0.009744768341539143,4.534524234731817e-57,1.8221683556079653e-22,1.8304203042608517e-26,0.005112756047969384,-0.984
2.0498938663285174e-24,3.1402830580334366e-37,0.011289261919281183,2.3471628411519242e-28,0.15328753758874297,0.010588607406925276,1.6119298772600125e-56,3.913245222305606e-22,4.249592938524897e-26,0.005970351048599388,-0.982
4.586646628256385e-24,8.632777354102373e-37,0.010373139836424605,5.629966644540088e-28,0.1556369473594217,0.011445488561440577,5.693522982835148e-56,8.350448181550481e-22,9.803245538187857e-26,0.006927318882673403,-0.98
1.0197171018448374e-23,2.358048860183053e-36,0.009470555538441014,1.3418035541619459e-27,0.15754680021452006,0.012308414042543845,1.998188827874941e-55,1.7705444872876075e-21,2.247080613182246e-25,0.007986399062588658,-0.978
2.252602903071548e-23,6.39993516614999e-36,0.008591346493860627,3.1775512892713944e-27,0.15903013818496523,0.013170086391947168,6.968069763388167e-55,3.730168282653713e-21,5.117924055033622e-25,0.009148657091894406,-0.976
4.9443600793947795e-23,1.725912858992144e-35,0.007744040233728903,7.476816394969993e-27,0.16010482286117225,0.014023055067099468,2.4143985916872002e-54,7.808627868521713e-21,1.158232180155272e-24,0.010413199952286224,-0.974
1.0783408520581043e-22,4.624690460316721e-35,0.006935768743858707,1.748080297816992e-26,0.16079270864462286,0.014859865646359504,8.312390999009003e-54,1.6242241138793755e-20,2.6044991691046203e-24,0.011776916096494429,-0.972
2.3368053639249817e-22,1.231308820463934e-34,0.0061722333018942215,4.060939836074073e-26,0.16111879009294103,0.01567320551548297,2.843567049089596e-53,3.356930300852164e-20,5.819421737573266e-24,0.013234254119459398,-0.97
5.031639740848335e-22,3.2574055091428513e-34,0.00545771608505365,9.373725856128415e-26,0.16111036019376748,0.016456040205747063,9.665437079178531e-53,6.893885480620819e-20,1.292000454919389e-23,0.014777054445032373,-0.968
1.0765074796432095e-21,8.562432835454526e-34,0.00479513327889822,2.1499009715709055e-25,0.16079621169709865,0.01720173522964218,3.2643749627225357e-52,1.4067321547903306e-19,2.850184323549611e-23,0.016394447776536505,-0.966
2.2884692439106146e-21,2.236366842162506e-33,0.0041861232425609,4.8994257371193e-25,0.1602059074997708,0.017904159291552202,1.095466481501756e-51,2.852230533526488e-19,6.247566685442702e-23,0.018072832651723363,-0.964
4.833855054832083e-21,5.803759752463811e-33,0.0036311625504375014,1.1094108727359471e-24,0.1593691390739547,0.018557766070311822,3.652739194254914e-51,5.746242620199305e-19,1.3607450425388286e-22,0.019795942197470676,-0.962
1.014524834995147e-20,1.4965675483205477e-32,0.0031297024250267103,2.496089605604591e-24,0.15831518465341385,0.019157653283184223,1.2102044648922865e-50,1.150296224704632e-18,2.9449014761998764e-22,0.021545007132408717,-0.96
2.1156910901973726e-20,3.8344558026612314e-32,0.0026803181665849877,5.580182991003049e-24,0.15707247189955556,0.019699599331656735,3.98400020765197e-50,2.2880321478635267e-18,6.332762144983108e-22,0.023299018309714287,-0.958
4.383917238640171e-20,9.761839529228865e-32,0.002280864619357359,1.2395305228809428e-23,0.15566824355294542,0.02018007937223696,1.3031681864155898e-49,4.5221144348513026e-18,1.3531446912681208e-21,0.02503508777814174,-0.956
9.025950589247758e-20,2.4693355420255494e-31,0.0019286314246645458,2.735813733943961e-23,0.15412831951233327,0.020596264023012997,4.23547479241967e-49,8.880722385219214e-18,2.872924543282034e-21,0.026728902669977125,-0.954
1.8464777212199592e-19,6.2065329581387435e-31,0.0016204927239243827,5.999794017018764e-23,0.15247694511257404,0.020946004992159706,1.3678051948542268e-48,1.7329366932111535e-17,6.0608480248742445e-21,0.028355261445779604,-0.952
3.753320990459478e-19,1.550024417952164e-30,0.0013530470139287254,1.3073945525322148e-22,0.15073671318688261,0.021227812601654097,4.38901344876204e-48,3.3600451556127383e-17,1.2704923203561771e-20,0.029888677412118876,-0.95
7.580674661957431e-19,3.8463475950923275e-30,0.0011227439499467081,2.8307239338145813e-22,0.14892854674397793,0.02144083041202989,1.399362042959305e-47,6.473451765614951e-17,2.6463084293735403e-20,0.03130403026598885,-0.948
1.5213198248717722e-18,9.483726772892397e-30,0.000925995974526552,6.089882005078141e-22,0.14707172958447878,0.021584811902714558,4.43316384964804e-47,1.239240212091147e-16,5.476952087880482e-20,0.032577242985734646,-0.946
3.0335678032318633e-18,2.3234324639917393e-29,0.0007592736666874249,1.3017894705497083e-21,0.14518397364006813,0.0216601034386476,1.3954619266723e-46,2.357242537490738e-16,1.1263355662110358e-19,0.03368595893174896,-0.944
6.010455736284344e-18,5.655898255840659e-29,0.0006191846151458248,2.764987334031965e-21,0.14328151389473176,0.021667636609672674,4.364582589168813e-46,4.455358615888599e-16,2.301586743542727e-19,0.034610192740796526,-0.942
1.1832639011857261e-17,1.3680237550100625e-28,0.0005025363906540632,5.835338491182934e-21,0.1413792240654228,0.021608931554370617,1.3564005438499647e-45,8.367411825263142e-16,4.673238204948906e-19,0.0353329286297883,-0.94
2.3146021000659818e-17,3.2878061574868743e-28,0.00040638480909170274,1.2236563708995465e-20,0.13949074841925746,0.02148611119508957,4.188453612071973e-45,1.5614575540398914e-15,9.428440169683126e-19,0.03584064112372092,-0.938
4.498747161441329e-17,7.851258661750428e-28,0.0003280691323735627,2.549608001224259e-20,0.13762864687492493,0.021301924557666246,1.2851090438161077e-44,2.8953447752278165e-15,1.890137894693125e-18,0.036123715957881546,-0.9359999999999999
8.688150668202118e-17,1.8629143235351017e-27,0.0002652361515397043,5.278467676115159e-20,0.13580455164503896,0.021059775679060158,3.91784062482423e-44,5.334601533921163e-15,3.765123247940042e-18,0.03617675285881815,-0.9339999999999999
1.6671843205165927e-16,4.3920471484242285e-27,0.00021585524578245384,1.0858324959351227e-19,0.13402933398929795,0.0207637531672326,1.1867905125695865e-43,9.766429914770371e-15,7.452420351716682e-18,0.03599873688311071,-0.9319999999999999
3.1787795173694453e-16,1.0288726449199607e-26,0.00017822652785819517,2.2194139855017533e-19,0.13231327913844007,0.02041865440312203,3.572085798761795e-43,1.7766522513131067e-14,1.4657108716721173e-17,0.03559307071940421,-0.9299999999999999
6.022235158837415e-16,2.3948414312393362e-26,0.00015098408848871842,4.507485282341249e-19,0.13066626619446642,0.02002999777099917,1.0682925826403387e-42,3.211458994168428e-14,2.8643922363943863e-17,0.03496746651747775,-0.9279999999999999
1.1336409606166082e-15,5.538758385599076e-26,0.00013309615930726503,9.096007958010255e-19,0.12909794798604912,0.019604016241852203,3.1745272514058024e-42,5.768147255193903e-14,5.562247176566732e-17,0.03413370204836671,-0.9259999999999999
2.1203808052280343e-15,1.272824697116949e-25,0.00012386374475752512,1.8238447241832623e-18,0.12761792370650848,0.0191476261443135,9.373211603110043e-42,1.0294493596474912e-13,1.0732530093118293e-16,0.033107251966067244,-0.9239999999999999
3.940694013520106e-15,2.9063323886082806e-25,0.00012291894606413097,3.633669354355655e-18,0.12623589498108972,0.01866836602452061,2.74990884976954e-41,1.825614375035513e-13,2.0577300937182354e-16,0.03190681029750024,-0.9219999999999999
7.276995049438577e-15,6.593901955657056e-25,0.00013022383128480315,7.193222041652566e-18,0.12496179411612388,0.01817430206270197,8.016202715251609e-41,3.216986753939631e-13,3.920212496085683e-16,0.030553724738743352,-0.9199999999999999
1.3352173288766041e-14,1.486483881175602e-24,0.00014607030917420337,1.414887930562521e-17,0.12380587198036866,0.017673898484039177,2.321879082310905e-40,5.632827636127088e-13,7.421063858592789e-16,0.029071366649517937,-0.9179999999999999
2.4342902301909455e-14,3.329648880100927e-24,0.0001710810544176237,2.7652928632017254e-17,0.12277873252526564,0.01717585364699582,6.682377747106603e-40,9.800347005802897e-13,1.3959136608480471e-15,0.027484462658644192,-0.9159999999999999
4.4097428767635415e-14,7.410665113013082e-24,0.00020621112021212146,5.3700797945928125e-17,0.1218913015698229,0.016688904864526982,1.9109220010454317e-39,1.6943187952840057e-12,2.609079164778669e-15,0.025818414450036638,-0.9139999999999999
7.937334700522123e-14,1.63883961279204e-23,0.00025274947358241035,1.0361934924191616e-16,0.12115471927886973,0.016221607352238394,5.4296947446264475e-39,2.91063948630276e-12,4.8456580385992365e-15,0.024098632608488664,-0.9119999999999999
1.4195694218434149e-13,3.6011087182077207e-23,0.0003123193122609068,1.9866506206857496e-16,0.12058014877713763,0.015782094843038687,1.532951389775252e-38,4.968465696033262e-12,8.942430733404833e-15,0.022349908466418104,-0.9099999999999999
2.5226621616843427e-13,7.862425231132009e-23,0.0003868756837353005,3.7846232184053873e-16,0.12017849749198332,0.015377831212089523,4.3003308320838317e-38,8.427481241130889e-12,1.6398202638292305e-14,0.020595844878596854,-0.9079999999999999
4.454326686796268e-13,1.7056791443118831e-22,0.0004786986431098906,7.163814255204113e-16,0.11996005293139446,0.015015363792301535,1.1986595990603338e-37,1.4204174432796462e-11,2.987963542652723e-14,0.018858362990261165,-0.9059999999999999
7.814938299303547e-13,3.6767039814916043e-22,0.0005903799743565999,1.347368840651815e-15,0.11993404041710778,0.014700089832117435,3.319788243982755e-37,2.3789101759829157e-11,5.409950307872303e-14,0.017157297621706508,-0.9039999999999999
1.3623526996825917e-12,7.874817664584599e-22,0.0007248013782755824,2.517962151007998e-15,0.12010811646455476,0.014436047692015098,9.135775378747306e-37,3.958996675758834e-11,9.733090578571887e-14,0.015510089154160826,-0.9019999999999999
2.359793905595984e-12,1.6758797895082319e-21,0.0008851020194533454,4.675546828372567e-15,0.12048781763419263,0.014225743870785864,2.498049033187159e-36,6.546942717394092e-11,1.7399963933121734e-13,0.013931575049551713,-0.8999999999999999
4.061431277071785e-12,3.543771700086125e-21,0.0010746334423052165,8.626530055592093e-15,0.12107599034153636,0.01407002581328456,6.786987037031535e-36,1.0758199362697309e-10,3.090911910823614e-13,0.012433879631698355,-0.898
6.945518271085052e-12,7.445761535343448e-21,0.0012969001290284792,1.5814679094360763e-14,0.12187223186799749,0.01396800873179997,1.8322030257291347e-35,1.7566679617397742e-10,5.455897778658097e-13,0.01102639672255283,-0.896
1.1801867175775107e-11,1.5544366440104253e-20,0.0015554843915789492,2.880747164836322e-14,0.12287237624495197,0.013917062461122063,4.914628418803274e-35,2.8502981840082157e-10,9.56946756688294e-13,0.009715856339904353,-0.894
1.9925870446888242e-11,3.224463340298167e-20,0.001853954870553052,5.2139926880093887e-14,0.12406806042258296,0.013912861778675706,1.3098702985143234e-34,4.5956081389158684e-10,1.6678305789434173e-12,0.00850646404224599,-0.892
3.3427538477869395e-11,6.646031219487817e-20,0.002195758652234014,9.376833569988983e-14,0.12544640589311049,0.013949500792799888,3.4688571592924882e-34,7.362908444876667e-10,2.8884135146847312e-12,0.007400099713958287,-0.89
5.572011547309811e-11,1.3610930790630112e-19,0.002584097896482438,1.6755697571088574e-13,0.1269898485265356,0.014019669084545322,9.127777694880664e-34,1.172225736403614e-09,4.9706224037501096e-12,0.006396561625089861,-0.888
9.228691606250827e-11,2.7697067513445283e-19,0.0030217928659895107,2.9750161909940396e-13,0.1286761447289732,0.014114884435964358,2.3865152136713136e-33,1.8545150514481962e-09,8.49976373167682e-12,0.00549384142997408,-0.886
1.51875868514483e-10,5.600157855257347e-19,0.0035111343223440733,5.248517741208907e-13,0.13047857521793432,0.014225774341391393,6.199888447762042e-33,2.9154704522160584e-09,1.4442698235690998e-11,0.004688416301260262,-0.884
2.4834643541821235e-10,1.1250899971494861e-18,0.004053729354709065,9.200353637083097e-13,0.13236635893770327,0.014342396215857159,1.6003834773292842e-32,4.554577666591659e-09,2.4385741661332864e-11,0.003975545513275437,-0.882
4.035037753184864e-10,2.2459225384769887e-18,0.004650345770066618,1.6024809940153523e-12,0.13430527926570857,0.014454584404734756,4.1047315344553426e-32,7.070512392235874e-09,4.09138654415671e-11,0.0033495603542035373,-0.88
6.514150520426067e-10,4.454744483196923e-18,0.005300761129123292,2.7733314024463486e-12,0.13625851317428722,0.014552310852700742,1.046082584692536e-31,1.0907348880367502e-08,6.821073870565133e-11,0.0028041381156552387,-0.878
1.0449331128362032e-09,8.779531456650523e-18,0.006003623283785528,4.769042210669429e-12,0.13818764201118325,0.014626045668342472,2.648913041003534e-31,1.6720736949956447e-08,1.1300131397623982e-10,0.002332552938582133,-0.876
1.665481102614762e-09,1.7192553921597435e-17,0.006756329785761412,8.14856396184861e-12,0.14005381073055193,0.014667103848722473,6.664843349534034e-31,2.5471938285482606e-08,1.8602167826824334e-10,0.0019278983552455887,-0.874
2.6376152325504128e-09,3.3452606832192567e-17,0.007554933722501263,1.3834118986011672e-11,0.14181899147584692,0.014667965095328516,1.6662213935069755e-30,3.856040163402531e-08,3.042942817524672e-10,0.0015832783452019892,-0.872
4.15053127289863e-09,6.467553841364424e-17,0.008394083339584952,2.333686155670457e-11,0.14344729812266094,0.014622554913216446,4.139005292417772e-30,5.8009192881484426e-08,4.946238542823455e-10,0.0012919655286179497,-0.87
6.4895779599349876e-09,1.2424263532466383e-16,0.009267002188973581,3.911595233605713e-11,0.14490629142598746,0.014526476960564926,1.0215973846737442e-29,8.672228327674394e-08,7.989291033839796e-10,0.0010475266869663853,-0.868
1.008207056775334e-08,2.371492589340477e-16,0.010165515484661587,6.514571905260946e-11,0.14616821038281688,0.014377188800653508,2.5054404137715656e-29,1.2883866899393013e-07,1.2823136098269623e-09,0.000843917088358425,-0.866
1.5563365866995256e-08,4.497730241436531e-16,0.011080126862891022,1.078048677372149e-10,0.14721106477867277,0.01417411567609212,6.105326581439724e-29,1.902158039364164e-07,2.0451916659855037e-09,0.0006755460847000518,-0.864
2.3871397058100763e-08,8.475894691927497e-16,0.012000147874613782,1.772602573471194e-10,0.14801952691637735,0.013918699537008219,1.4782716103597566e-28,2.790841478563216e-07,3.2413690361100324e-09,0.0005373171430295473,-0.862
